rownumber,자치단체코드(신고지역),인허가번호,서비스id,데이터갱신구분,데이터갱신일자,서비스id명,사업장명,지번우편번호,지번주소,도로명우편번호,도로명주소,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업상태,상세영업상태,좌표정보(x),좌표정보(y),최종수정일자,업태구분명,전화번호,개관일자,객실수,건물용도명,건축연면적,기념품종류,기획여행보험시작일자,기획여행보험종료일자,놀이기구수내역,놀이시설수,무대면적,문화사업자구분명,문화체육업종명,박물관미술관유형명,박물관미술관종류명,발전시설유무,방송시설유무,법인명,법인설립목적,법인해산일자,보험기관명,보험시작일자,보험종료일자,부대시설내역,선박제원,선박척수,선박총톤수,설립_운영주체구분명,소요자금,승려수,시설규모,시설면적,신도수,안내소유무,영문상호명,영문상호주소,유래연혁,의무실유무,자본금,전통사찰명,제작취급품목내용,좌석수,주변환경명,준공일자,지상층수,지역구분명,지정취소,지정취소사유,지정취소일자,지하층수,창립연대,총층수,폐관사유,폐관일자,허가조건,회의실별동시수용인원
277,3350000,CDFI5272002011000001,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),서동놀이랜드,609-831,부산광역시 금정구 서동 209-1번지 3층,,"부산광역시 금정구 서동로 188  (서동,3층)",2011-07-18,2012-07-18,,,,폐업,폐업,391781.118721669,192580.290035008,2012-07-18 17:41:51,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,일반상업지역,,,,1,,6,,,,
278,3350000,CDFI5272002011000002,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),챔피언놀이랜드,609-849,부산광역시 금정구 서동 202-9번지,609-849,부산광역시 금정구 서동로176번길 14-2 (서동),2011-11-30,2013-02-01,,,,폐업,폐업,391618.211345656,192558.917661709,2013-02-22 09:09:04,,,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,3350000,CDFI5272002015000001,03_07_08_P,U,2019-02-23 02:40:00,유원시설업(기타),홈런짱 야구연습장,,부산광역시 금정구 장전동 420-1번지 6층 일부,46293,"부산광역시 금정구 부산대학로 49, 6층 (장전동, 오션프라자)",2015-12-10,2019-01-30,,,,폐업,폐업,389799.005335859,194420.327043125,2019-02-21 15:59:23,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,3350000,CDFI5272002016000003,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),런,,부산광역시 금정구 장전동 643-1번지,46291,"부산광역시 금정구 장전온천천로 48 (장전동, 부산대지하철역)",2016-11-22,2017-05-10,,,,폐업,폐업,390133.483915403,194244.939576749,2017-05-10 15:33:43,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,3350000,CDFI5272002016000007,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),뽑기대박,,부산광역시 금정구 장전동 415-2번지,46291,"부산광역시 금정구 부산대학로 33-28, 1층 (장전동, 윤미빌딩)",2016-12-06,2017-12-29,,,,폐업,폐업,389965.713783536,194389.041311171,2017-12-29 17:46:17,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,3350000,CDFI5272002016000008,03_07_08_P,U,2019-05-22 02:40:00,유원시설업(기타),브이알앤드뽑기,,부산광역시 금정구 장전동 643-17번지 테라스파크 106호,46291,"부산광역시 금정구 장전온천천로 51, 1층 106호 (장전동, 테라스파크)",2016-12-09,2019-05-17,,,,폐업,폐업,390056.383171732,194053.590419501,2019-05-20 10:40:47,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,3350000,CDFI5272002017000002,03_07_08_P,U,2019-05-22 02:40:00,유원시설업(기타),애플트리이마트금정점,,부산광역시 금정구 구서동 368번지 (주)이마트금정점,46233,부산광역시 금정구 중앙대로1841번길 24 (주)이마트금정점 (구서동),2017-12-29,2019-05-17,,,,폐업,폐업,390208.09260128,196546.356333373,2019-05-20 10:40:37,,,,,,,,,,에어하키,,,,신고유원시설업,,,,,,,,,,,,,,,,,,132,132,,,,,,,,,,,,,,,,,,,,,,,,
284,3350000,CDFI5272002017000003,03_07_08_P,U,2018-12-05 02:40:00,유원시설업(기타),브릭스 오투점,,부산광역시 금정구 부곡동 298-2번지 금정복합빌딩,46279,"부산광역시 금정구 중앙대로 1607, 금정복합빌딩 (부곡동)",2017-12-29,2018-12-03,,,,폐업,폐업,390183.81311964,194117.46569891,2018-12-03 15:13:21,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,3350000,CDFI5272002019000001,03_07_08_P,U,2024-01-13 02:40:00,유원시설업(기타),키즈몬,,부산광역시 금정구 청룡동 57-16,46218,부산광역시 금정구 청룡로 7 (청룡동),2019-01-23,,,,,영업/정상,영업중,390255.524512862,199326.504214728,2024-01-10 14:33:27,,,,0,기타,0,,,,"붕붕뜀틀(대,소), 미니기차 각 1개",0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,735,735.3,,,,,,,0,,,0,,,2,상업지역,,,,0,,2,,,,0
286,3350000,CDFI5272002024000001,03_07_08_P,U,2025-01-24 02:40:00,유원시설업(기타),꼬마대통령 구서역점,,부산광역시 금정구 구서동 85-9,46273,"부산광역시 금정구 중앙대로 1829, 301호 (구서동)",2024-08-23,,,,,영업/정상,영업중,390336.280355492,196268.610931928,2025-01-22 10:13:18,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
287,3350000,CDFI5272002017000001,03_07_08_P,U,2025-01-04 02:40:00,유원시설업(기타),TIME ZONE,,부산광역시 금정구 장전동 643-117 테라스파크,46291,"부산광역시 금정구 장전온천천로 51, 111,112,1113호 (장전동)",2017-12-04,,,,,영업/정상,영업중,390092.497809255,194255.96990466,2024-12-31 17:14:13,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,154,154.16,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
288,3350000,CDFI5272002018000001,03_07_08_P,U,2025-01-26 02:40:00,유원시설업(기타),코코몽 키즈랜드 부산대,,부산광역시 금정구 장전동 40 부산대학교,46241,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 5층 (장전동)",2018-12-21,,,,,영업/정상,영업중,389314.662086382,194669.898821674,2025-01-24 15:26:23,,051-509-7391,,0,문화시설,0,,,,"미니농구2, 망치치기, 코인카 각 1개",0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,1332,1332,,,,,,,0,,,0,,,0,일반주거지역,,,,0,,0,,,,0
289,3360000,CDFI5272002018000008,03_07_08_P,U,2021-03-26 02:40:00,유원시설업(기타),제이제이파티,,부산광역시 강서구 명지동 3420-6,46726,"부산광역시 강서구 명지국제8로 266, 5층 501,502,503호 (명지동)",2018-11-02,2020-08-27,,,,폐업,폐업,375164.613534024,179293.423820335,2021-03-24 09:29:42,,051-715-7171,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,495,495,,,,,,,,,,,,,,,,,,,,,,,,
290,3360000,CDFI5272002014000002,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),필에이젠시,618-240,부산광역시 강서구 범방동 1833번지 부산경남경마공원,618-240,"부산광역시 강서구 가락대로 929 (범방동, 부산경남경마공원)",2014-07-18,,,,,폐업,폐업,371094.285733231,185672.987884375,2015-01-19 13:57:20,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,3360000,CDFI5272002014000003,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),롤리폴리,618-200,부산광역시 강서구 명지동 3237-15번지 메트로시티 401호,46765,"부산광역시 강서구 명지오션시티4로 84, 401호 (명지동, 메트로시티)",2014-07-23,2017-07-28,,,,폐업,폐업,373511.825123258,177473.435173734,2017-08-09 09:33:36,,,,,,,,,,붕붕뜀틀 3,3,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,3360000,CDFI5272002014000004,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),키즈롤리팝,618-200,부산광역시 강서구 명지동 3237-12번지 명호빌딩 301호,46765,"부산광역시 강서구 명지오션시티4로 94, 301호 (명지동, 명호빌딩)",2014-07-28,2017-03-02,,,,폐업,폐업,373513.42093355,177393.401390295,2017-03-06 19:01:10,,,,,,,,,,"회전목마1종, 정글짐1종",,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,3360000,CDFI5272002015000002,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),필에이젠시,618-240,부산광역시 강서구 범방동,46745,부산광역시 강서구 가락대로 929 (범방동),2015-07-20,2015-09-01,,,,폐업,폐업,371094.285733231,185672.987884375,2015-11-17 13:23:23,,,,,,,,,,미니에어바운스 (물놀이),,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,3360000,CDFI5272002016000001,03_07_08_P,U,2019-08-01 02:40:00,유원시설업(기타),픽미업,,부산광역시 강서구 명지동 3239-7번지 104호,46764,"부산광역시 강서구 명지오션시티4로 75, 104호 (명지동, 서린프라자)",2016-09-09,2019-04-05,,,,폐업,폐업,373570.222208259,177568.391256661,2019-07-30 08:44:53,,,,,,,,,,,4,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,3360000,CDFI5272002016000003,03_07_08_P,U,2019-03-22 02:40:00,유원시설업(기타),JYP코인게임 멀티샵,,부산광역시 강서구 명지동 3239-4번지,46764,"부산광역시 강서구 명지오션시티4로 67, 104호 (명지동, 강서타워빌딩)",2016-12-07,2019-03-18,,,,폐업,폐업,373568.211113484,177654.70167699,2019-03-20 15:51:45,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,3360000,CDFI5272002014000001,03_07_08_P,U,2022-02-13 02:40:00,유원시설업(기타),파티방방,618-200,"부산광역시 강서구 명지동 3239 명지오션타워 601,602호",46764,"부산광역시 강서구 명지오션시티11로 74, 601,602호 (명지동, 명지오션타워)",2014-07-08,2022-02-11,,,,폐업,폐업,373576.028819345,177767.860366837,2022-02-11 12:57:34,,,,,,,,,,붕붕뜀틀 2,2,,,신고유원시설업,,,,,,,,,,,,,,,,,,303,303,,,,,,,,,,,,,,,,,,,,,,,,
297,3360000,CDFI5272002016000004,03_07_08_P,U,2019-03-01 02:40:00,유원시설업(기타),푸쉬푸쉬(명지점),,부산광역시 강서구 명지동 3239-2번지,46764,"부산광역시 강서구 명지오션시티4로 61 (명지동, 이건빌딩)",2016-12-07,2019-02-27,,,,폐업,폐업,373567.128867641,177708.037587474,2019-02-27 16:35:14,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,3360000,CDFI5272002017000001,03_07_08_P,U,2019-01-10 02:40:00,유원시설업(기타),롤리팡,,부산광역시 강서구 명지동 3420-5번지,46726,부산광역시 강서구 명지국제8로 264 (명지동),2017-01-19,2018-12-31,,,,폐업,폐업,375136.600064791,179296.093136427,2019-01-08 13:05:29,,,,,,,,,,,1,,,신고유원시설업,,,,,,,,,,,,,,,,,,168,167.58,,,,,,,,,,,,,,,,,,,,,,,,
299,3360000,CDFI5272002017000003,03_07_08_P,U,2021-03-24 02:40:00,유원시설업(기타),오션야구연습장,,부산광역시 강서구 명지동 3240-12,,,2017-05-18,2021-02-15,,,,폐업,폐업,373597.94478816,177420.259138859,2021-03-22 16:49:28,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,128,127.5,,,,,,,,,,,,,,,,,,,,,,,,
300,3360000,CDFI5272002018000004,03_07_08_P,U,2021-04-22 02:40:00,유원시설업(기타),프레리 키즈카페,,부산광역시 강서구 명지동 3357-7,46726,"부산광역시 강서구 명지국제8로 245, 뉴타워복합상가 8층 804호 (명지동)",2018-07-05,2021-04-20,,,,폐업,폐업,374986.525526369,179389.349885298,2021-04-20 16:57:26,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,178,178.48,,,,,,,,,,,,,,,,,,,,,,,,
301,3360000,CDFI5272002018000005,03_07_08_P,U,2021-05-26 02:40:00,유원시설업(기타),차타타 명지점,,부산광역시 강서구 명지동 3357-2,46726,"부산광역시 강서구 명지국제8로 233, 더스퀘어빌딩 7층 (명지동)",2018-07-12,2021-04-30,,,,폐업,폐업,374846.363500911,179403.949006516,2021-05-24 17:57:51,,051-201-1129,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,144,143.79,,,,,,,,,,,,,,,,,,,,,,,,
302,3360000,CDFI5272002019000002,03_07_08_P,U,2021-10-15 02:40:00,유원시설업(기타),기드온 주식회사,,부산광역시 강서구 명지동 3438 스타필드 시티 명지점,46726,"부산광역시 강서구 명지국제6로 168, 스타필드 시티 명지점 3층 (명지동)",2019-11-12,2021-10-08,,,,폐업,폐업,374851.695086603,178805.753601576,2021-10-13 09:35:52,,,,,,,,,,,2,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,3360000,CDFI5272002024000001,03_07_08_P,U,2024-05-18 02:40:00,유원시설업(기타),주식회사 나무기획,,부산광역시 강서구 명지동 3347 금강펜테리움 센트럴파크 3차,46773,"부산광역시 강서구 명지국제5로 110 (명지동, 금강펜테리움 센트럴파크 3차)",2024-05-14,2024-05-15,,,,폐업,폐업,375198.063056557,179954.439769563,2024-05-16 09:15:39,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
304,3360000,CDFI5272002023000001,03_07_08_P,U,2024-09-08 02:40:00,유원시설업(기타),하이팡팡,,부산광역시 강서구 명지동 3237-15 메트로시티,46765,"부산광역시 강서구 명지오션시티4로 84, 메트로시티 402호 (명지동)",2023-07-11,,,,,영업/정상,영업중,373511.825123258,177473.435173734,2024-09-06 17:47:29,,,,0,,0,,,,,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,188,187.5,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
305,3360000,CDFI5272002019000001,03_07_08_P,U,2024-09-08 02:40:00,유원시설업(기타),(주)히어로플레이파크 명지점,,부산광역시 강서구 명지동 3587-1,46726,"부산광역시 강서구 명지국제8로10번길 51, 3,5층 (명지동)",2019-05-20,,,,,영업/정상,영업중,373329.163129764,178858.448820947,2024-09-06 17:29:13,,051-710-1666,,0,근린생활시설,0,,,,"트램폴린, 미니기차, 볼대포6, 미니라이더5, 미니회전목마1, 배터리카5",0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,305,305,,,,,,,0,,,0,,,9,일반상업지역,,,,0,,9,,,,0
307,3360000,CDFI5272002018000002,03_07_08_P,U,2024-08-03 02:40:00,유원시설업(기타),쁘띠몽드 명지점,,부산광역시 강서구 명지동 3358-8,46726,"부산광역시 강서구 명지국제8로 271, 문힐파크타워 6층 (명지동)",2018-04-13,,,,,영업/정상,영업중,375248.512288188,179362.002541926,2024-08-01 15:43:40,,,,0,근린생활시설,0,,,,"붕붕뜀틀1, 미니기차1",0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,375,374.96,,,,,,,0,,,0,,,9,일반상업지역,,,,0,,9,,,,0
308,3360000,CDFI5272002018000007,03_07_08_P,U,2023-01-19 02:40:00,유원시설업(기타),노리클럽 명지점,,부산광역시 강서구 명지동 3412-3,46726,"부산광역시 강서구 명지국제8로 234, 8층 (명지동)",2018-07-23,,,,,영업/정상,영업중,,,2023-01-17 09:18:27,,051-208-0202,,0,근린생활시설,0,,,,붕붕뜀틀1,0,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,997,997.39,,,,,,,0,,,0,,,9,일반상업지역,,,,1,,10,,,,0
309,3360000,CDFI5272002022000001,03_07_08_P,U,2024-09-26 02:40:00,유원시설업(기타),더리틀라운지,,부산광역시 강서구 명지동 3586-4,46726,"부산광역시 강서구 명지국제8로10번길 38, 플러스시네마 6층 630, 631호 (명지동)",2022-12-23,,,,,영업/정상,영업중,373470.603738983,178919.583231213,2024-09-24 14:19:04,,,,0,,0,,,,붕붕뜀틀,1,0,,신고유원시설업,,,,,,,,,,,,,0,0,,,,164,164.13,,,,,,,0,,,0,,,0,,,,,0,,0,,,,0
32,6260000,6260000-015,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,청량사,,부산광역시 강서구 명지동 445번지,,,1989-03-15,,,,,영업/정상,,,,2005-11-17 19:59:46,,0512712774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,700,,,,1918년 창건.,,,청량사,,,,,,,A,,,,1918,,,,,
33,6260000,6260000-026,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,월명사,,부산광역시 기장군 일광면 횡계리 산28-1번지,,,1988-10-19,,,,,영업/정상,,,,2005-11-21 11:30:38,,0517210123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,지금으로 부터 100여년 전 범어사에서 수도하시던 김법성 선사가 이곳으로 와서 중건하여 수양도량 창건.,,,월명사,,,,,,,A,,,,연대미상,,,,,
34,6260000,6260000-027,03_07_11_P,U,2019-05-05 02:40:00,전통사찰,묘관음사,,부산광역시 기장군 장안읍 임랑리 15 묘관음사,,부산광역시 기장군 장안읍 해맞이로 253-38,2008-01-15,,,,,영업/정상,,405992.351024014,205000.348340729,2019-05-03 15:34:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,묘관음사,,,,,,,,,,,1943,,,,,
35,6260000,6260000-030,03_07_11_P,U,2024-10-19 02:40:00,전통사찰,복천사,,부산광역시 영도구 신선동3가 산 6,,부산광역시 영도구 산정길 41 (신선동3가),2009-01-30,,,,,영업/정상,,386887.657786975,177898.255878769,2024-10-17 17:13:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,복천사,,,,,,,,,,,,,,,,
36,6260000,6260000-031,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,해운정사,,부산광역시 해운대구 우동 410,,부산광역시 해운대구 우동2로 40-6 (우동),2015-01-22,,,,,영업/정상,,396640.154618759,187593.974378418,2015-02-16 10:48:18,,0517462256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,17000,,,,,,,해운정사,,,,,,,,,,,1971,,,,,
37,6260000,6260000-032,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,고불사,,부산광역시 기장군 철마면 고촌리 319,,부산광역시 기장군 철마면 고촌로28번길 77,2017-01-11,,,,,영업/정상,,397418.331356015,196178.679041943,2017-01-04 14:47:41,,0517212927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,500,,,,,,,고불사,,,,,,,A,,,,1944,,,,,
38,3290000,CDFD1002,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,선암사,,부산광역시 부산진구 부암동 628번지,,,1988-07-19,,,,,영업/정상,승인,384650.026621354,188298.223705731,2017-06-30 10:35:34,,803-7573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,신라 문무왕 15년 원효대사가 창건하여 견강사라 하였다가 768년에 선암사라 부르게 되었다.!N!1581년 4차에 걸쳐 중수하였고 1868년 중건하였다.,,,선암사,,,,,,,N,,,,,,,,,
39,3400000,CDFD1003,03_07_11_P,U,2019-12-20 02:40:00,전통사찰,장안사,,부산광역시 기장군 장안읍 장안리 598번지,,,2003-03-20,,,,,영업/정상,승인,402850.018117378,210629.045338646,2019-12-18 17:59:28,,051-727-2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,500,,,,"신라 문무왕 13년(673)에 원효대사가 창건하여 쌍계사라고 했다가 애장왕때 장안사라 개칭하였다고 한다. 1592년 임진왜란으로 불탄것을 1631년 태의대사가 중건하였고, 1941년 각현스님이 중건하였다고 한다.",,,장안사,,,,,,,N,,,,,,,,,
40,3260000,CDFD1010,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,대허사,,부산광역시 서구 동대신동3가 254번지,,,2003-01-27,,,,,영업/정상,지정,384103.286604844,181571.198331966,2003-01-27 13:44:25,,244-0185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,대허사,,,,,,,N,,,,,,,,,
41,3260000,CDFD1051,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,양제포교당,,부산광역시 서구 토성동3가 4번지 1통2반,,,2003-01-27,,,,,영업/정상,지정,,,2003-01-27 14:56:30,,255-0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,양제포교당,,,,,,,N,,,,,,,,,
42,3260000,CDFD1052,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,혜월사,,부산광역시 서구 토성동1가 12번지 3통2반,,,2003-01-27,,,,,영업/정상,지정,,,2003-01-27 14:57:06,,241-4418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,혜월사,,,,,,,N,,,,,,,,,
43,3260000,CDFD1053,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,관음사선원,,부산광역시 서구 토성동1가 36-1번지 4통2반,,부산광역시 서구 구덕로134번길 38-1  (토성동1가),2003-01-27,,,,,영업/정상,지정,384325.1294996,179622.088881565,2012-02-09 10:04:04,,256-9546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,관음사선원,,,,,,,N,,,,,,,,,
44,3260000,CDFD1054,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,칠보사,,부산광역시 서구 남부민동 93번지 13통1반,,,2003-01-27,,,,,영업/정상,지정,,,2003-01-27 14:58:50,,253-3712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,칠보사,,,,,,,N,,,,,,,,,
45,3260000,CDFD1055,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,보문사,,부산광역시 서구 남부민동 산 4번지,,,2003-01-27,,,,,영업/정상,지정,,,2003-01-27 14:59:35,,257-1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,보문사,,,,,,,N,,,,,,,,,
46,3260000,CDFD1056,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,천부암,,부산광역시 서구 남부민동 8번지,,,2003-01-27,,,,,영업/정상,지정,383954.686341135,178782.677904668,2003-01-27 15:00:14,,256-0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,천부암,,,,,,,N,,,,,,,,,
47,3260000,CDFD1057,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,금황사,,부산광역시 서구 남부민동 50번지,,,2003-01-27,,,,,영업/정상,지정,,,2003-01-27 15:01:48,,257-2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,금황사,,,,,,,N,,,,,,,,,
48,3260000,CDFD1058,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,대원사,,부산광역시 서구 남부민동 산 4-18번지 4통1반,,부산광역시 서구 천마산로209번길 103  (남부민동),2003-01-27,,,,,영업/정상,지정,383884.779390118,178507.852088884,2012-02-08 18:15:36,,253-5414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,대원사,,,,,,,N,,,,,,,,,
49,3260000,CDFD1059,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,용암사,,부산광역시 서구 남부민동 1-6번지 4통1반,,부산광역시 서구 천마산로209번길 94  (남부민동),2003-01-27,,,,,영업/정상,지정,383908.082064887,178539.892096033,2012-02-08 18:16:50,,241-7790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,용암사,,,,,,,N,,,,,,,,,
50,3260000,CDFD1060,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,관용사,,부산광역시 서구 남부민동 산 4-9번지 4통1반,,,2003-01-27,,,,,영업/정상,지정,383969.490848944,178572.709032171,2003-01-27 15:04:33,,254-4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,관용사,,,,,,,N,,,,,,,,,
324,3370000,CDFI5272002011000003,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),연제놀이랜드,611-831,부산광역시 연제구 연산동 1126-1번지 진보빌딩 지하1층,,"부산광역시 연제구 중앙대로 1113  (연산동,진보빌딩 지하1층)",2011-10-05,2011-12-15,,,,폐업,폐업,389488.765434731,189512.766122334,2011-12-16 09:58:26,,,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,3370000,CDFI5272002015000001,03_07_08_P,I,2018-08-31 23:59:59,유원시설업(기타),아이놀이,611-089,부산광역시 연제구 연산동 478-2번지,47569,"부산광역시 연제구 과정로 162, 201호 (연산동, 연산동, 리치w아파트)",2015-01-12,2017-09-19,,,,폐업,폐업,391890.610667661,189432.799704294,2017-09-19 11:25:54,,051-204-7667,,,,,,,,,,,,신고유원시설업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
